Name;Pago;Despacho;Moneda;Subtotal;Precio despacho;Total;Desc monto;Shipping Method;Cantidad;Producto;Precio oferta;Precio normal;SKU;status despacho;Ciudad;Codigo postal;Region
#43226;Pagado;Despachado;CLP;49970;12990;62960;0;Despacho Region;1;Zapatilla Moscow Negro Premium - Negro / 38;19990;44990;1838072038;fulfilled;Vicente;SANVICENTE;LI
#43226;;;;;;;;;1;Botin Bucarest Taupe Premium - Taupe / 38;19990;39990;3332184238;fulfilled;;;
#43226;;;;;;;;;1;Botin Grecia Negro Premium - Negro / 38;9990;39990;0318072038;fulfilled;;;
#43225;Pagado;Despachado;CLP;15992;0;15992;3998;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;39990;6001202035;fulfilled;Conces;ONXDS;RM
#43224;Pagado;Despachado;CLP;39980;0;39980;0;Retiro en tienda;2;Zapatilla Moscow Negro Premium - Negro / 38;19990;44990;1838072038;fulfilled;Co des;CONDES;RM
#43223;Pagado;Despachado;CLP;19990;8290;28280;0;Despacho Region;1;Bota  Cleveland Negro Premium - Negro / 38;19990;89990;0001002038;fulfilled;Talca ;TALCA;ML
#43222;Pagado;Despachado;CLP;19990;0;19990;0;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;44990;1838072036;fulfilled;Santiago centro;SANTIAGO;RM
#43221;Pagado;Despachado;CLP;39970;12990;52960;0;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 40;9990;49990;1003204040;fulfilled;coronel ;CORONEL;BI
#43221;;;;;;;;;1;Botin Lancaster  Negro Premium - Negro / 39;19990;39990;0090072039;fulfilled;;;
#43221;;;;;;;;;1;Botin Grecia Negro Premium - Negro / 40;9990;39990;0318072040;fulfilled;;;
#43220;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 39;9990;49990;1003204039;fulfilled;Antofagasta;ANTOFAGASTA;AN
#43219;Pagado;Despachado;CLP;19990;0;19990;0;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 38;19990;44990;1838072038;fulfilled;Condes;CONDES;RM
#43218;Pagado;Despachado;CLP;19990;0;19990;0;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;44990;1838072037;fulfilled;Confes;CONDES;RM
#43217;Pagado;Despachado;CLP;34990;8290;43280;0;Despacho Region;1;Zapatilla NIna Blanco Delux - Blanco / 36;34990;49990;736-36;fulfilled;San pedro de la paz;CONCEPCION;BI
#43216;Pagado;Despachado;CLP;19990;3990;23980;0;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 35;19990;44990;1838072035;fulfilled;Renca ;SANTIAGO;RM
#43215;Pagado;Despachado;CLP;15992;0;15992;3998;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;39990;6001202035;fulfilled;Conxes;CONXES;RM
#43214;Pagado;Despachado;CLP;59970;0;59970;0;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 38;19990;44990;1838072038;fulfilled;Condes;CONDES;RM
#43214;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;44990;1838072037;fulfilled;;;
#43214;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;44990;1838072036;fulfilled;;;
#43213;Pagado;Despachado;CLP;19990;0;19990;0;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;44990;1838072036;fulfilled;Condes;CONDES;RM
#43212;Pagado;Despachado;CLP;29990;3990;33980;0;Despacho Region Metropolitana;1;Botin Teca Negro Police - Negro / 35;29990;;90-35;fulfilled;San JoaquÃ_n ;SANTIAGO;RM
#43211;Pagado;Despachado;CLP;15992;0;15992;3998;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;39990;6001202035;fulfilled;Conxes;CONDES;RM
#43210;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Botin Grecia Negro Premium - Negro / 37;9990;39990;0318072037;fulfilled;Arauco;CONCEPCION;BI
#43209;Pagado;Despachado;CLP;15992;0;15992;3998;Retiro en tienda;1;Botin Dublin Burdeo Premium - Burdeo / 40;19990;36990;5136078540;fulfilled;Santiago;'7750000;RM
#43208;Pagado;Despachado;CLP;19990;0;19990;0;Retiro en tienda;1;Zapatilla Chester Blanco Premium - Blanco / 38;19990;49990;1000071038;fulfilled;Quilicura ;SANTIAGO;RM
#43207;Pagado;Despachado;CLP;15992;0;15992;3998;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;39990;6001202035;fulfilled;Condes;;RM
#43206;Pagado;Despachado;CLP;15992;0;15992;3998;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;39990;6001202035;fulfilled;Condes;CONDES;RM
#43205;Pagado;Despachado;CLP;15992;0;15992;3998;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;39990;6001202035;fulfilled;Condes;CASA;RM
#43204;Pagado;Despachado;CLP;39980;3990;43970;0;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 40;19990;39990;3332184240;fulfilled;PeÃ±alolÃ©n ;SANLUIS;RM
#43204;;;;;;;;;1;Botin Dakota Camel Premium - Camel / 39;19990;29990;3020074939;fulfilled;;;
#43203;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Valencia Negro Premium - Burdeo / 36;9990;39990;3905058536;fulfilled;EstaciÃ_n Central;SANTIAGO;RM
#43202;Pagado;Despachado;CLP;19990;3990;23980;0;Despacho Region Metropolitana;1;Zapato Nueva York  Nude Premium - Nude / 39;19990;24990;0006185939;fulfilled;las condes;SANTIAGO;RM
#43201;Pagado;Despachado;CLP;49980;12990;62970;0;Despacho Region;1;Zapatilla Pekin 2  Beige Premium - Beige / 39;19990;39990;0003284439;fulfilled;El carmen ;ELCARMEN;NB
#43201;;;;;;;;;1;Zapatilla Catalina Beige Premium - Beige / 39;29990;;0001284439;fulfilled;;;
#43200;Pagado;Despachado;CLP;31984;0;31984;7996;Retiro en tienda;2;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;39990;6001202035;fulfilled;Dondes ;CONFES;RM
#43199;Pagado;Despachado;CLP;31984;0;31984;7996;Retiro en tienda;2;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;39990;6001202035;fulfilled;Condes;CONDES;RM
#43198;Pagado;Despachado;CLP;15992;0;15992;3998;Retiro en tienda;1;Botin Amsterdam Negro Premium - Negro / 39;19990;36990;3097072039;fulfilled;Santiago;'7750000;RM
#43197;Pagado;Despachado;CLP;16982;3990;20972;3998;Despacho Region Metropolitana;1;Calcetin   Premium - Multicolor / TamaÃ±o Ã_nico;990;4990;0005503500;fulfilled;Lo Barnechea;SANTIAGO;RM
#43197;;;;;;;;;1;Botin Toronto Leopardo Premium - Beige / 38;19990;39990;0100075438;fulfilled;;;
#43196;Pagado;Despachado;CLP;31984;0;31984;17996;Retiro en tienda;1;Zapatilla Pekin 2  Beige Premium - Beige / 40;19990;39990;0003284440;pending;providencia;SANTIAGO;RM
#43196;;;;;;;;;1;Zapatilla Marilyn Beige Premium - Beige / 40;29990;0;3611074440;fulfilled;;;
#43195;Pagado;Despachado;CLP;19990;0;19990;0;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 38;19990;44990;1838072038;fulfilled;Providencia ;SANTIAGO;RM
#43194;Pagado;Despachado;CLP;24990;3990;28980;0;Despacho Region Metropolitana;1;Botin Crocco Negro Police - Negro / 38;24990;;21-38;fulfilled;LAS CONDES;SANTIAGO;RM
#43193;Pagado;Despachado;CLP;41974;9990;51964;7996;Despacho Region Metropolitana;1;Botin Ravena Negro Premium - Negro / 38;19990;39990;5012072038;fulfilled;Melipilla;'9660000;RM
#43193;;;;;;;;;1;Botin Bucarest Taupe Premium - Taupe / 38;19990;39990;3332184238;fulfilled;;;
#43193;;;;;;;;;1;Mochila Maura  Premium - Negro / TamaÃ±o Ã_nico;9990;39990;6138072000;fulfilled;;;
#43192;Pagado;Despachado;CLP;23984;0;23984;5996;Retiro en tienda;1;Zapatilla Brisbane CafÃ© Premium - Negro / 35;19990;49990;1003204035;fulfilled;san bernardo;SANTIAGO;RM
#43192;;;;;;;;;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 37;9990;39990;0023072937;fulfilled;;;
#43191;Pagado;Despachado;CLP;15992;0;15992;3998;Retiro en tienda;1;Bootie  Dallas  Premium - Negro / 38;19990;39990;8802072038;fulfilled;Las condes;SANTIAGO;RM
#43190;Pagado;Sin despacho;CLP;26990;8290;35280;0;Despacho Region;1;Zapato Gris Delux - Negro / 36;26990;;336-36;pending;TALCA;TALCA;ML
#43189;Pagado;Despachado;CLP;15992;0;15992;3998;Retiro en tienda;1;Botin Arizona Negro Premium - Negro / 39;19990;54990;0002002039;fulfilled;Santiago ;SANTIAGO;RM
#43188;Pagado;Despachado;CLP;15992;8290;24282;3998;Despacho Region;1;Botin Bucarest Taupe Premium - Taupe / 35;19990;39990;3332184235;fulfilled;Santa BÃ¡rbara;SANTABARBARA;BI
#43187;Pagado;Despachado;CLP;15992;0;15992;3998;Retiro en tienda;1;Botin Toronto Negro Premium - Negro / 35;19990;49990;0100072035;fulfilled;Santiago;SANTIAGO;RM
#43186;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Mochila Maura  Premium - Negro / TamaÃ±o Ã_nico;9990;39990;6145072000;fulfilled;Vitacura;SANTIAGO;RM
#43185;Pagado;Sin despacho;CLP;34990;8290;43280;0;Despacho Region;1;Zapatilla NIna Blanco Delux - Blanco / 38;34990;49990;736-38;pending;San pedro de la paz;CONCEPCION;BI
#43184;Pagado;Despachado;CLP;44980;0;44980;0;Retiro en tienda;1;Zapato Negro Delux - Negro / 39;24990;34990;278-39;fulfilled;La Cisterna;SANTIAGO;RM
#43184;;;;;;;;;1;Zapato Mumbai Negro Premium - Negro / 39;19990;39990;0204072039;pending;;;
#43183;Pagado;Despachado;CLP;39980;3990;43970;0;Despacho Region Metropolitana;1;Bootie  Dallas  Premium - Negro / 38;19990;39990;8802072038;fulfilled;Las condes;SANTIAGO;RM
#43183;;;;;;;;;1;Botin Linz Animal Premium - Beige / 38;19990;49990;0037075438;fulfilled;;;
#43182;Pagado;Despachado;CLP;19990;3990;23980;0;Despacho Region Metropolitana;1;Bota  Cleveland Negro Premium - Negro / 37;19990;89990;0001002037;fulfilled;PeÃ±alolÃ©n;'179571609;RM
#43181;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Grecia Negro Premium - Negro / 38;9990;39990;0318072038;fulfilled;Ã‘uÃ±oa;SANTIAGO;RM
#43180;Pagado;Despachado;CLP;39980;3990;43970;0;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 39;19990;39990;3332184239;fulfilled;Maipu;SANTIAGO;RM
#43180;;;;;;;;;1;Bota  Cleveland Negro Premium - Negro / 39;19990;89990;0001002039;fulfilled;;;
#43179;Pagado;Despachado;CLP;29980;3990;33970;0;Despacho Region Metropolitana;1;Botin Toronto Negro Premium - Negro / 38;19990;49990;0100072038;fulfilled;El Monte ;SANTIAG0;RM
#43179;;;;;;;;;1;Zapatilla Brisbane CafÃ© Premium - Negro / 38;9990;49990;1003204038;fulfilled;;;
#43178;Pagado;Despachado;CLP;19990;8290;28280;0;Despacho Region;1;Bota  Cleveland Negro Premium - Negro / 39;19990;89990;0001002039;fulfilled;Puerto varas;PUERTOVARAS;LL
#43177;Pagado;Despachado;CLP;49990;3990;53980;0;Despacho Region Metropolitana;1;Botin Negro Delux - Negro / 38;49990;;978w-38;fulfilled;Santiago;QUINTANORMAL;RM
#43176;Pagado;Despachado;CLP;19990;3990;23980;0;Despacho Region Metropolitana;1;Zapatilla Chester Blanco Premium - Blanco / 38;19990;49990;1000071038;fulfilled;La cisterna ;SANTIAGO;RM
#43175;Pagado;Despachado;CLP;19990;3990;23980;0;Despacho Region Metropolitana;1;Botin Hawaii Negro Premium - Negro / 35;19990;36990;2231072035;fulfilled;Estacion Central;SANTIAGO;RM
#43174;Pagado;Despachado;CLP;29980;12990;42970;0;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 37;9990;49990;1003204037;fulfilled;Rancagua;RANCAGUA;LI
#43174;;;;;;;;;1;Botin Toronto Negro Premium - Negro / 37;19990;49990;0100072037;fulfilled;;;
#43173;Pagado;Sin despacho;CLP;19990;8290;28280;0;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 38;19990;49990;1000071038;pending;Ovalle;CL;CO
#43172;Pagado;Despachado;CLP;19990;3990;23980;0;Despacho Region Metropolitana;1;Bootie  Dallas  Premium - Negro / 38;19990;39990;8802072038;fulfilled;Paine;;RM
#43171;Pagado;Sin despacho;CLP;12990;8290;21280;0;Despacho Region;1;Sandalia Playera Verde Ipanema - Verde / 38/39;12990;;34-P-38-39;pending;Rancagua;RANCAGUA;LI
#43170;Pagado;Despachado;CLP;19990;0;19990;0;Retiro en tienda;1;Bota  Cleveland Negro Premium - Negro / 37;19990;89990;0001002037;fulfilled;Lo prado;SANTIAGO;RM
#43169;Pagado;Sin despacho;CLP;19990;8290;28280;0;Despacho Region;1;Zapato San Francisco Burdeo Premium - Burdeo / 37;19990;36990;0007052437;pending;Lolol;;LI
#43168;Pagado;Despachado;CLP;19990;3990;23980;0;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;44990;1838072037;fulfilled;Quilicura;SANTIAGO;RM
#43167;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Oviedo Beige Premium - Beige / 40;9990;39990;6102078140;fulfilled;Vitacura;SANTIAGO;RM
#43166;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Mochila Maura  Premium - Camel / TamaÃ±o Ã_nico;9990;39990;6145074900;fulfilled;Vitacura;SANTIAGO;RM
#43165;Pagado;Sin despacho;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 37;9990;49990;1003204037;pending;rengo;RENGO;LI
#43164;Pagado;Despachado;CLP;0;0;0;39970;;1;Zapatilla Brisbane Negro Premium - Negro / 36;19990;49990;1003202036;fulfilled;La Calera;LACALERA;VS
#43164;;;;;;;;;1;Zapatilla Brisbane CafÃ© Premium - Negro / 36;9990;49990;1003204036;fulfilled;;;
#43164;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 36;9990;44990;1838072036;fulfilled;;;
#43163;Pagado;Sin despacho;CLP;34965;0;34965;84975;;1;Sandalia Naroa Blanco Premium - Blanco / 38;19990;39990;0100071038;pending;puente alto;SANTIAGO;RM
#43163;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 38;19990;39990;0011071038;pending;;;
#43163;;;;;;;;;1;Botin Alaska Negro Premium - Negro / 39;19990;39990;4706182039;pending;;;
#43163;;;;;;;;;1;Botin Veracruz Piton Premium - Amarillo / 38;19990;39990;0333072038;pending;;;
#43163;;;;;;;;;1;Botin Alaska Burdeo Premium - Burdeo / 38;19990;39990;4706078538;pending;;;
#43163;;;;;;;;;1;Botin Bucarest Taupe Premium - Taupe / 38;19990;39990;3332184238;pending;;;
#43162;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Toronto Leopardo Premium - Beige / 37;9990;39990;0100075437;fulfilled;Providencia ;SANTIAGO;RM
#43161;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 38;9990;39990;0023072938;fulfilled;valparaiso;VALPARAISO;VS
#43160;Pagado;Despachado;CLP;49970;0;49970;0;Retiro en tienda;1;Botin Paris Burdeo Premium - Burdeo / 40;9990;39990;8172078540;fulfilled;Santiago;SANTIAGO;RM
#43160;;;;;;;;;1;Bootie  Dallas  Premium - Negro / 40;19990;39990;8802072040;fulfilled;;;
#43160;;;;;;;;;1;Mochila Maura  Premium - Negro / TamaÃ±o Ã_nico;19990;39990;6132052000;fulfilled;;;
#43159;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 39;9990;49990;1003204039;fulfilled;Cabrero;'4470000;BI
#43159;;;;;;;;;1;Zapatilla Delhi Rosado Premium - Rosado / 39;9990;29990;0200077439;fulfilled;;;
#43158;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 37;9990;39990;0023072937;fulfilled;Ã‘uÃ±oa;SANTIAGO;RM
#43158;;;;;;;;;1;Zapatilla Frankfurt Negro Premium - Negro / 37;9990;34990;1001202037;fulfilled;;;
#43158;;;;;;;;;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;29990;0100071037;pending;;;
#43157;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 40;9990;29990;0100072040;fulfilled;Puente alto;SANTIAGO;RM
#43156;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Lancaster  Negro Premium - Negro / 39;9990;39990;0090072039;fulfilled;Puente Alto;SANTIAGO;RM
#43155;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Toronto Leopardo Premium - Beige / 37;9990;39990;0100075437;fulfilled;Maipu;SANTIAGO;RM
#43154;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Zapatilla Marilyn Beige Premium - Beige / 37;9990;29990;3611074437;fulfilled;Paine;SANTIAGO;RM
#43154;;;;;;;;;2;Zapatilla York Blanco Premium - Blanco / 37;9990;39990;2000289037;fulfilled;;;
#43153;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Ambar  Negro  Premium - Negro / 40;9990;29990;0400072040;fulfilled;Chillan;CHILLAN;NB
#43153;;;;;;;;;1;Zapatilla Marilyn Beige Premium - Beige / 40;9990;29990;3611074440;fulfilled;;;
#43152;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Botin Toronto Negro Premium - Negro / 39;9990;49990;0100072039;fulfilled;Chimbarongo ;CHIMBARONGO;LI
#43152;;;;;;;;;1;Botin Toronto Negro Premium - Negro / 36;9990;49990;0100072036;fulfilled;;;
#43151;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 38;9990;49990;1003204038;fulfilled;Los angeles ;LOSANGELES;BI
#43151;;;;;;;;;1;Botin Ravena Negro Premium - Negro / 38;9990;39990;5012072038;fulfilled;;;
#43150;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Michigan Negro Premium - Negro / 37;9990;39990;6134072037;fulfilled;Las condes;SANTIAGO;RM
#43149;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;9990;44990;1838072036;fulfilled;Santiago;SANTIAGO;RM
#43148;Pagado;Despachado;CLP;14990;0;14990;0;Retiro en tienda;1;Zapato Albacete Negro Premium - Negro / 39;14990;29990;0801072039;fulfilled;PeÃ±alolen ;SANTIAGO;RM
#43147;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;44990;1838072038;fulfilled;Macul;SANTIAGO;RM
#43146;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Frankfurt Negro Premium - Negro / 36;9990;34990;1001202036;fulfilled;San bernardo;SANTIAGO;RM
#43145;Pagado;Despachado;CLP;59940;0;59940;0;Retiro en tienda;5;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;Condes;CONDES;RM
#43145;;;;;;;;;1;Botin Nueva Orleans  Negro Premium - Negro / 35;9990;39990;6001202035;fulfilled;;;
#43144;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Michigan Negro Premium - Negro / 38;9990;39990;6134072038;fulfilled;lo barnechea;SANTIAGO;RM
#43143;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;39990;3332184238;fulfilled;Recoleta ;SANTIAGO;RM
#43142;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Marilyn Beige Premium - Beige / 36;9990;29990;3611074436;fulfilled;La Granja;SANTIAGO;RM
#43141;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Botin Valencia Negro Premium - Burdeo / 39;9990;39990;3905058539;fulfilled;Talca;TALCA;ML
#43140;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Montreal  Premium - Negro / 35;9990;39990;8381072035;fulfilled;Ã‘uÃ±oa;SANTIAGO;RM
#43139;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Montreal  Premium - Negro / 35;9990;39990;8381072035;fulfilled;Macul;SANTIAGO;RM
#43138;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Botin Toronto Negro Premium - Negro / 37;9990;49990;0100072037;fulfilled;concepcion;CONCEPCION;BI
#43137;Pagado;Despachado;CLP;29980;3990;33970;0;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;39990;3332184238;fulfilled;LO BARNECHEA;SANTIAGO;RM
#43137;;;;;;;;;1;Bootie  Dallas  Premium - Negro / 38;19990;39990;8802072038;fulfilled;;;
#43136;Pagado;Despachado;CLP;39960;0;39960;0;Retiro en tienda;2;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;Xondes ;CONDES;RM
#43136;;;;;;;;;2;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;39990;6001202037;pending;;;
#43135;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Hawaii CafÃ© Premium - CafÃ© / 35;9990;36990;2231074035;fulfilled;Providencia ;SANTIAGO;RM
#43134;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 39;9990;29990;0100072039;fulfilled;maipu;SANTIAGO;RM
#43134;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;44990;1838072038;fulfilled;;;
#43133;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 39;9990;29990;0100072039;fulfilled;Las Condes;SANTIAGO;RM
#43132;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;44990;1838072037;fulfilled;Iquique;'1100000;TA
#43131;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;2;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;Ã‘UÃ‘OA;SANTIAGO;RM
#43131;;;;;;;;;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;39990;6001202037;pending;;;
#43130;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;Ã‘UÃ‘OA;SANTIAG0;RM
#43130;;;;;;;;;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;39990;6001202037;pending;;;
#43130;;;;;;;;;1;Botin Toronto Negro Premium - Negro / 39;9990;49990;0100072039;fulfilled;;;
#43129;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Botin Toronto Negro Premium - Negro / 36;9990;49990;0100072036;fulfilled;Ã‘UÃ‘OA;SANTIAGO;RM
#43129;;;;;;;;;1;Botin Toronto Negro Premium - Negro / 38;9990;49990;0100072038;fulfilled;;;
#43129;;;;;;;;;1;Botin Toronto Negro Premium - Negro / 37;9990;49990;0100072037;fulfilled;;;
#43128;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Atenas Negro Premium - Negro / 40;9990;49990;0037072040;fulfilled;Santiago;'7961207;RM
#43127;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Delhi Rosado Premium - Rosado / 36;9990;29990;0200077436;fulfilled;Hualqui;CONCEPCION;BI
#43126;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Brisbane Negro Premium - Negro / 36;9990;49990;1003202036;fulfilled;ChillÃ¡n Viejo;CHILLAN;NB
#43125;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Botin Linz Animal Premium - Beige / 36;9990;49990;0037075436;fulfilled;Coronel;CORONEL;BI
#43125;;;;;;;;;1;Botin Hawaii CafÃ© Premium - CafÃ© / 36;9990;36990;2231074036;fulfilled;;;
#43124;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Indiana CafÃ© Premium - CafÃ© / 39;9990;36990;8539074039;fulfilled;EstaciÃ_n central ;SANTIAGO;RM
